Date,Open,High,Low,Close,AdjClose,Volume
11/3/22,211.360001,223.800003,177.119995,177.589996,177.589996,504943600
11/10/22,189.899994,200.820007,180.029999,186.919998,186.919998,497194600
11/17/22,183.960007,186.160004,166.190002,183.199997,183.199997,421256600
11/24/22,185.059998,194.759995,178.75,194.699997,194.699997,336121400
12/1/22,197.080002,198.919998,172.220001,174.039993,174.039993,423178900
12/8/22,172.199997,182.5,155.309998,156.800003,156.800003,628836300
12/15/22,153.440002,160.990005,135.889999,137.570007,137.570007,705738000
12/22/22,136,136.630005,108.239998,112.709999,112.709999,806793900
12/29/22,120.389999,124.480003,104.639999,113.639999,113.639999,791492400
1/5/23,110.510002,125.949997,101.809998,123.220001,123.220001,920634700
1/12/23,122.559998,136.679993,115.599998,128.779999,128.779999,732272300
1/19/23,127.260002,146.5,124.309998,144.429993,144.429993,863702600
1/26/23,159.970001,183.809998,154.759995,181.410004,181.410004,1182904300
2/2/23,187.330002,203,182.610001,201.289993,201.289993,1002982300
2/9/23,207.779999,214.660004,187.610001,214.240005,214.240005,990123100
2/16/23,210.779999,217.649994,191.779999,200.860001,200.860001,815172100
2/23/23,203.910004,211.229996,192.800003,202.770004,202.770004,759614100
3/2/23,186.740005,200.479996,180,182,182,763817700
3/9/23,180.25,185.179993,163.910004,180.449997,180.449997,819016500
3/16/23,180.369995,200.660004,176.350006,191.149994,191.149994,687786100
3/23/23,195.259995,199.309998,185.429993,193.880005,193.880005,603672500
3/30/23,195.580002,207.789993,183.759995,185.520004,185.520004,710366500
4/6/23,183.080002,191.580002,176.110001,180.539993,180.539993,532039700
4/13/23,182.960007,189.690002,177.649994,180.589996,180.589996,543833600
4/20/23,166.169998,169.699997,153.139999,153.75,153.75,749879800
4/27/23,152.639999,165.490005,152.369995,160.610001,160.610001,606533700
5/4/23,162.710007,174.429993,159.649994,168.539993,168.539993,523604500
5/11/23,168.699997,177.380005,164.350006,173.860001,173.860001,590821900
5/18/23,174.220001,192.960007,172.449997,182.899994,182.899994,672103100
5/25/23,186.539993,204.479996,180.580002,203.929993,203.929993,538462600
6/1/23,202.589996,230.830002,199.369995,224.570007,224.570007,795924400
6/8/23,224.220001,261.570007,223.009995,256.790009,256.790009,847669700
6/15/23,248.399994,276.98999,247.289993,259.459991,259.459991,705143200
6/22/23,250.770004,265,240.699997,256.23999,256.23999,848189600
6/29/23,258.029999,284.25,253.610001,282.480011,282.480011,494767800
7/6/23,278.089996,280.779999,265.100006,271.98999,271.98999,541004000
7/13/23,274.589996,299.290009,270.600006,291.26001,291.26001,618812300
7/20/23,279.559998,280.929993,254.119995,264.350006,264.350006,681330400
7/27/23,268.309998,269.130005,250.490005,254.110001,254.110001,484644400
8/3/23,252.039993,264.769989,241.899994,242.190002,242.190002,506148100
8/10/23,245.399994,251.800003,225.380005,225.600006,225.600006,507642600
8/17/23,226.059998,240.820007,212.360001,236.860001,236.860001,623910300
8/24/23,238.660004,260.51001,228.179993,256.899994,256.899994,570099300
8/31/23,255.979996,261.179993,242.009995,251.919998,251.919998,487563600
9/7/23,245.070007,278.390015,243.270004,271.299988,271.299988,656022100
9/14/23,271.320007,278.980011,261.200012,262.589996,262.589996,568894500
9/21/23,257.850006,260.859985,234.580002,240.5,240.5,590282500
9/28/23,240.020004,261.859985,238.649994,261.160004,261.160004,600922400
10/5/23,260,268.940002,250.649994,262.98999,262.98999,564846400
10/12/23,262.920013,265.410004,242.080002,242.679993,242.679993,521209800
10/19/23,225.949997,230.610001,202.509995,212.419998,212.419998,684486300
10/26/23,211.320007,214.800003,194.070007,205.660004,205.660004,586172000
11/2/23,212.970001,226.369995,211.449997,222.110001,222.110001,586089300
11/9/23,219.75,246.699997,205.690002,242.839996,242.839996,713677700
11/16/23,239.490005,244.009995,226.539993,234.210007,234.210007,635908300
11/23/23,233.75,252.75,232.100006,244.139999,244.139999,461108200
11/30/23,245.139999,246.660004,231.899994,239.369995,239.369995,622033800
12/7/23,241.550003,245.270004,228.199997,239.289993,239.289993,549650900
12/14/23,241.220001,259.839996,240.789993,247.139999,247.139999,644800900
12/21/23,251.899994,263.339996,248.550003,261.440002,261.440002,396230800
12/28/23,263.660004,265.130005,236.320007,238.449997,238.449997,439972000
